Date,TCS,HDFC Bank,Reliance,HUL,Bharti Airtel,M&M,Sun Pharma,L&T,Tata Steel,Titan
2022-05-01,2953.1181640625,657.4441528320312,1192.3743896484375,2171.032470703125,684.3473510742188,987.5027465820312,825.594482421875,1572.437744140625,91.03485107421875,2180.14208984375
2022-06-01,2867.75537109375,638.06103515625,1175.6163330078125,2076.04833984375,669.4426879882812,1043.6396484375,796.814697265625,1480.9617919921875,78.80538940429688,1909.837646484375
2022-07-01,2905.952392578125,678.8627319335938,1136.57470703125,2454.662353515625,662.6011352539062,1123.08544921875,904.8346557617188,1740.3773193359375,97.79666137695312,2322.176513671875
2022-08-01,2826.084716796875,703.4290771484375,1198.6729736328125,2475.556884765625,713.3060913085938,1262.211181640625,859.537353515625,1850.5435791015625,98.4328842163086,2571.568359375
2022-09-01,2644.2587890625,672.7803344726562,1080.4393310546875,2509.62109375,785.2650146484375,1223.1500244140625,913.0509033203125,1778.5430908203125,90.25286865234375,2573.83935546875
2022-10-01,2817.51611328125,708.4464721679688,1158.5272216796875,2373.9697265625,816.7777709960938,1300.69384765625,978.7396850585938,1947.3780517578125,92.2978744506836,2726.42626953125
2022-11-01,2991.9150390625,761.3421020507812,1241.1136474609375,2515.1220703125,833.2213134765625,1259.2215576171875,1006.7958374023438,1997.1912841796875,97.84210968017578,2619.304443359375
2022-12-01,2873.589599609375,770.6668701171875,1157.4366455078125,2399.59521484375,791.3516235351562,1204.824951171875,963.8214111328125,2007.7314453125,102.38655853271484,2564.509033203125
2023-01-01,3030.95458984375,758.9990844726562,1069.5791015625,2414.3056640625,756.20654296875,1329.77294921875,995.67919921875,2044.8865966796875,108.79423522949219,2346.957763671875
2023-02-01,2989.579345703125,757.1529541015625,1055.356689453125,2305.5244140625,728.6697998046875,1224.500244140625,927.6152954101562,2030.207275390625,94.47920989990234,2342.6630859375
2023-03-01,2893.0654296875,761.86279296875,1059.218994140625,2398.939453125,735.29638671875,1117.5396728515625,953.3123779296875,2083.197021484375,94.97909545898438,2482.95849609375
